datetime,symbol,open,high,low,close,volume
2005-06-14 02:00:00,SET:PROF,332.04999,341.17001,332.04999,336.0,0.0
2005-06-15 02:00:00,SET:PROF,336.91,337.22,329.01001,330.22,0.0
2005-06-16 02:00:00,SET:PROF,330.22,333.87,329.01001,331.44,0.0
2005-06-17 02:00:00,SET:PROF,333.26999,334.48001,328.85999,328.85999,0.0
2005-06-20 02:00:00,SET:PROF,330.07001,331.59,321.85999,323.69,0.0
2005-06-21 02:00:00,SET:PROF,322.76999,330.98001,321.56,324.89999,0.0
2005-06-22 02:00:00,SET:PROF,324.89999,330.22,324.60001,329.01001,0.0
2005-06-23 02:00:00,SET:PROF,329.01001,331.14001,323.84,327.17999,0.0
2005-06-24 02:00:00,SET:PROF,327.17999,332.04999,322.62,322.62,0.0
2005-06-27 02:00:00,SET:PROF,322.62,322.62,313.20001,313.20001,0.0
2005-06-28 02:00:00,SET:PROF,313.20001,329.01001,313.20001,321.70999,0.0
2005-06-29 02:00:00,SET:PROF,323.84,324.45001,313.20001,313.20001,0.0
2005-06-30 02:00:00,SET:PROF,314.10999,314.10999,295.85999,295.85999,0.0
2005-07-04 02:00:00,SET:PROF,295.85999,296.78,287.35001,287.95999,0.0
2005-07-05 02:00:00,SET:PROF,287.95999,299.82001,287.95999,294.34,0.0
2005-07-06 02:00:00,SET:PROF,294.34,300.73001,290.09,290.39001,0.0
2005-07-07 02:00:00,SET:PROF,292.82001,293.73999,277.62,277.62,0.0
2005-07-08 02:00:00,SET:PROF,277.62,281.88,277.32001,281.88,0.0
2005-07-11 02:00:00,SET:PROF,283.70001,284.92001,278.84,278.84,0.0
2005-07-12 02:00:00,SET:PROF,278.84,283.39999,275.79999,275.79999,0.0
2005-07-13 02:00:00,SET:PROF,276.70999,285.82999,276.70999,284.31,0.0
2005-07-14 02:00:00,SET:PROF,284.31,287.04999,281.88,281.88,0.0
2005-07-15 02:00:00,SET:PROF,281.88,281.88,276.10001,279.51999,0.0
2005-07-18 02:00:00,SET:PROF,280.42999,281.04001,271.60999,271.60999,0.0
2005-07-19 02:00:00,SET:PROF,271.60999,278.91,260.67001,260.67001,0.0
2005-07-20 02:00:00,SET:PROF,262.48999,264.01001,259.14999,259.14999,0.0
2005-07-21 02:00:00,SET:PROF,259.14999,261.88,258.54001,260.06,0.0
2005-07-25 02:00:00,SET:PROF,260.06,265.84,260.06,261.88,0.0
2005-07-26 02:00:00,SET:PROF,261.88,263.39999,258.54001,260.97,0.0
2005-07-27 02:00:00,SET:PROF,260.97,263.10001,260.06,260.35999,0.0
2005-07-28 02:00:00,SET:PROF,260.35999,262.48999,260.06,260.35999,0.0
2005-07-29 02:00:00,SET:PROF,260.35999,262.48999,260.35999,260.35999,0.0
2005-08-01 02:00:00,SET:PROF,260.35999,260.35999,258.23001,258.84,0.0
2005-08-02 02:00:00,SET:PROF,258.84,260.35999,258.84,259.14999,0.0
2005-08-03 02:00:00,SET:PROF,259.14999,261.88,259.14999,260.06,0.0
2005-08-04 02:00:00,SET:PROF,260.06,266.14001,260.06,264.92001,0.0
2005-08-05 02:00:00,SET:PROF,264.92001,266.75,264.32001,264.32001,0.0
2005-08-08 02:00:00,SET:PROF,264.32001,265.23001,263.94,263.94,0.0
2005-08-09 02:00:00,SET:PROF,263.94,267.59,263.32999,263.94,0.0
2005-08-10 02:00:00,SET:PROF,263.94,265.45999,263.32999,263.32999,0.0
2005-08-11 02:00:00,SET:PROF,263.32999,267.28,262.72,262.72,0.0
2005-08-15 02:00:00,SET:PROF,262.72,263.63,255.73,255.73,0.0
2005-08-16 02:00:00,SET:PROF,255.73,257.25,251.85001,251.85001,0.0
2005-08-17 02:00:00,SET:PROF,253.07001,253.98,251.24001,251.85001,0.0
2005-08-18 02:00:00,SET:PROF,253.37,255.19,251.85001,251.85001,0.0
2005-08-19 02:00:00,SET:PROF,253.67,254.28,251.85001,254.21001,0.0
2005-08-22 02:00:00,SET:PROF,254.21001,264.85001,253.28999,263.94,0.0
2005-08-23 02:00:00,SET:PROF,271.54001,275.19,264.85001,266.06,0.0
2005-08-24 02:00:00,SET:PROF,266.06,266.67001,256.94,259.38,0.0
2005-08-25 02:00:00,SET:PROF,259.38,264.54001,256.94,260.59,0.0
2005-08-26 02:00:00,SET:PROF,262.10999,266.06,262.10999,263.32999,0.0
2005-08-29 02:00:00,SET:PROF,263.32999,263.32999,256.03,256.03,0.0
2005-08-30 02:00:00,SET:PROF,255.42,257.54999,254.21001,254.21001,0.0
2005-08-31 02:00:00,SET:PROF,255.73,256.94,254.21001,254.81,0.0
2005-09-01 02:00:00,SET:PROF,256.94,257.85001,252.99001,252.99001,0.0
2005-09-02 02:00:00,SET:PROF,252.99001,256.03,252.69,254.81,0.0
2005-09-05 02:00:00,SET:PROF,254.81,267.89001,254.81,265.45999,0.0
2005-09-06 02:00:00,SET:PROF,265.45999,275.48999,263.63,275.48999,0.0
2005-09-07 02:00:00,SET:PROF,275.48999,278.84,272.14999,277.32001,0.0
2005-09-08 02:00:00,SET:PROF,277.32001,282.32999,274.73001,274.73001,0.0
2005-09-09 02:00:00,SET:PROF,276.25,281.12,275.34,277.47,0.0
2005-09-12 02:00:00,SET:PROF,277.47,279.29001,271.69,272.29999,0.0
2005-09-13 02:00:00,SET:PROF,272.29999,274.73001,269.87,271.98999,0.0
2005-09-14 02:00:00,SET:PROF,271.98999,276.56,271.98999,276.56,0.0
2005-09-15 02:00:00,SET:PROF,277.76999,282.32999,275.95001,278.67999,0.0
2005-09-16 02:00:00,SET:PROF,278.67999,281.42001,275.04001,276.25,0.0
2005-09-19 02:00:00,SET:PROF,278.38,278.98999,275.34,277.16,0.0
2005-09-20 02:00:00,SET:PROF,277.76999,279.60001,274.12,274.12,0.0
2005-09-21 02:00:00,SET:PROF,274.12,275.04001,267.42999,267.73999,0.0
2005-09-22 02:00:00,SET:PROF,270.17001,270.78,264.23999,264.85001,0.0
2005-09-23 02:00:00,SET:PROF,265.76001,269.10999,264.85001,266.98001,0.0
2005-09-26 02:00:00,SET:PROF,268.5,278.84,267.59,277.01001,0.0
2005-09-27 02:00:00,SET:PROF,277.01001,277.01001,271.39001,271.98999,0.0
2005-09-28 02:00:00,SET:PROF,271.39001,273.82001,269.26001,270.17001,0.0
2005-09-29 02:00:00,SET:PROF,267.13,270.78,265.91,268.95001,0.0
2005-09-30 02:00:00,SET:PROF,268.95001,269.56,267.13,267.13,0.0
2005-10-03 02:00:00,SET:PROF,266.22,267.13,264.70001,264.70001,0.0
2005-10-04 02:00:00,SET:PROF,265.60999,267.73999,265.60999,267.73999,0.0
2005-10-05 02:00:00,SET:PROF,270.17001,271.69,266.22,269.26001,0.0
2005-10-06 02:00:00,SET:PROF,268.64999,270.78,266.98001,266.98001,0.0
2005-10-07 02:00:00,SET:PROF,266.98001,268.5,266.37,266.37,0.0
