datetime,symbol,open,high,low,close,volume
2025-07-29 04:00:00,SET:PF_REIT,120.24,120.45,119.98,120.07,0.0
2025-07-29 05:00:00,SET:PF_REIT,120.08,120.22,119.92,120.22,0.0
2025-07-29 06:00:00,SET:PF_REIT,120.08,120.08,120.08,120.08,0.0
2025-07-29 07:00:00,SET:PF_REIT,120.0,120.09,119.73,119.86,0.0
2025-07-29 08:00:00,SET:PF_REIT,119.89,120.26,119.79,119.81,0.0
2025-07-29 09:00:00,SET:PF_REIT,119.97,120.19,119.59,120.19,0.0
2025-07-30 02:00:00,SET:PF_REIT,120.13,120.13,120.13,120.13,0.0
2025-07-30 03:00:00,SET:PF_REIT,119.96,120.42,119.96,120.25,0.0
2025-07-30 04:00:00,SET:PF_REIT,120.28,120.68,120.28,120.36,0.0
2025-07-30 05:00:00,SET:PF_REIT,120.35,120.35,119.99,119.99,0.0
2025-07-30 06:00:00,SET:PF_REIT,120.27,120.27,120.27,120.27,0.0
2025-07-30 07:00:00,SET:PF_REIT,120.28,120.32,119.97,120.25,0.0
2025-07-30 08:00:00,SET:PF_REIT,120.26,120.4,120.04,120.2,0.0
2025-07-30 09:00:00,SET:PF_REIT,120.21,120.45,120.06,120.17,0.0
2025-07-31 02:00:00,SET:PF_REIT,120.04,120.19,119.88,119.89,0.0
2025-07-31 03:00:00,SET:PF_REIT,119.97,120.08,119.67,119.97,0.0
2025-07-31 04:00:00,SET:PF_REIT,119.96,119.97,119.55,119.75,0.0
2025-07-31 05:00:00,SET:PF_REIT,119.73,119.8,119.58,119.78,0.0
2025-07-31 06:00:00,SET:PF_REIT,119.82,119.82,119.82,119.82,0.0
2025-07-31 07:00:00,SET:PF_REIT,119.84,120.05,119.73,119.91,0.0
2025-07-31 08:00:00,SET:PF_REIT,119.88,120.09,119.69,119.93,0.0
2025-07-31 09:00:00,SET:PF_REIT,119.9,120.0,119.58,119.58,0.0
2025-08-01 02:00:00,SET:PF_REIT,120.01,120.09,120.01,120.09,0.0
2025-08-01 03:00:00,SET:PF_REIT,119.97,120.21,119.61,119.73,0.0
2025-08-01 04:00:00,SET:PF_REIT,119.74,119.92,119.45,119.61,0.0
2025-08-01 05:00:00,SET:PF_REIT,119.53,119.74,119.37,119.6,0.0
2025-08-01 06:00:00,SET:PF_REIT,119.63,119.69,119.46,119.51,0.0
2025-08-01 07:00:00,SET:PF_REIT,119.35,119.66,119.35,119.66,0.0
2025-08-01 08:00:00,SET:PF_REIT,119.54,119.76,119.01,119.35,0.0
2025-08-01 09:00:00,SET:PF_REIT,119.39,119.42,119.08,119.42,0.0
2025-08-04 02:00:00,SET:PF_REIT,119.63,119.63,119.6,119.61,0.0
2025-08-04 03:00:00,SET:PF_REIT,119.64,119.74,119.31,119.74,0.0
2025-08-04 04:00:00,SET:PF_REIT,119.73,119.76,119.2,119.3,0.0
2025-08-04 05:00:00,SET:PF_REIT,119.29,119.5,119.14,119.5,0.0
