datetime,symbol,open,high,low,close,volume
2025-07-30 12:00:00,SET:INSUR,8308.23,8316.58,8267.94,8268.42,0.0
2025-07-30 13:00:00,SET:INSUR,8265.53,8305.82,8223.12,8223.12,0.0
2025-07-30 14:00:00,SET:INSUR,8269.42,8271.52,8217.55,8269.65,0.0
2025-07-30 15:00:00,SET:INSUR,8267.56,8333.11,8227.26,8328.13,0.0
2025-07-30 16:00:00,SET:INSUR,8330.22,8336.23,8281.84,8285.72,0.0
2025-07-31 09:00:00,SET:INSUR,8251.11,8292.72,8246.89,8292.72,0.0
2025-07-31 10:00:00,SET:INSUR,8286.71,8316.38,8178.86,8282.1,0.0
2025-07-31 11:00:00,SET:INSUR,8276.09,8329.3,8238.23,8279.14,0.0
2025-07-31 12:00:00,SET:INSUR,8285.15,8285.17,8241.21,8281.51,0.0
2025-07-31 13:00:00,SET:INSUR,8241.21,8281.51,8241.21,8281.51,0.0
2025-07-31 14:00:00,SET:INSUR,8275.5,8323.89,8230.98,8273.13,0.0
2025-07-31 15:00:00,SET:INSUR,8276.55,8290.33,8236.26,8280.76,0.0
2025-07-31 16:00:00,SET:INSUR,8240.47,8281.39,8224.85,8231.15,0.0
2025-08-01 09:00:00,SET:INSUR,8235.57,8241.58,8235.57,8241.58,0.0
2025-08-01 10:00:00,SET:INSUR,8235.75,8288.06,8206.13,8247.91,0.0
2025-08-01 11:00:00,SET:INSUR,8245.79,8278.53,8231.83,8278.13,0.0
2025-08-01 12:00:00,SET:INSUR,8280.22,8283.3,8233.59,8283.3,0.0
2025-08-01 13:00:00,SET:INSUR,8275.96,8275.96,8275.96,8275.96,0.0
2025-08-01 14:00:00,SET:INSUR,8278.05,8285.43,8239.12,8279.42,0.0
2025-08-01 15:00:00,SET:INSUR,8281.5,8281.5,8182.19,8221.7,0.0
2025-08-01 16:00:00,SET:INSUR,8219.59,8219.59,8160.99,8170.65,0.0
2025-08-04 09:00:00,SET:INSUR,8193.33,8197.23,8193.33,8197.23,0.0
2025-08-04 10:00:00,SET:INSUR,8191.22,8193.27,8094.17,8187.61,0.0
2025-08-04 11:00:00,SET:INSUR,8181.6,8230.72,8138.34,8188.33,0.0
2025-08-04 12:00:00,SET:INSUR,8228.63,8228.63,8154.23,8196.6,0.0
2025-08-04 13:00:00,SET:INSUR,8150.29,8192.68,8150.29,8192.68,0.0
2025-08-04 14:00:00,SET:INSUR,8186.67,8194.77,8140.4,8188.13,0.0
2025-08-04 15:00:00,SET:INSUR,8187.96,8204.0,8143.37,8200.43,0.0
2025-08-04 16:00:00,SET:INSUR,8160.13,8200.43,8150.1,8156.37,0.0
2025-08-05 09:00:00,SET:INSUR,8206.34,8206.34,8206.34,8206.34,0.0
2025-08-05 10:00:00,SET:INSUR,8166.04,8248.75,8153.83,8241.32,0.0
2025-08-05 11:00:00,SET:INSUR,8235.31,8254.3,8198.41,8248.29,0.0
2025-08-05 12:00:00,SET:INSUR,8207.99,8254.3,8207.99,8246.8,0.0
2025-08-05 13:00:00,SET:INSUR,8214.26,8214.26,8214.26,8214.26,0.0
2025-08-05 14:00:00,SET:INSUR,8208.26,8315.32,8208.26,8272.32,0.0
2025-08-05 15:00:00,SET:INSUR,8266.31,8306.83,8220.69,8227.23,0.0
2025-08-05 16:00:00,SET:INSUR,8221.22,8281.94,8193.23,8243.07,0.0
2025-08-06 09:00:00,SET:INSUR,8196.73,8243.03,8196.73,8243.03,0.0
2025-08-06 10:00:00,SET:INSUR,8249.04,8489.26,8249.04,8465.64,0.0
2025-08-06 11:00:00,SET:INSUR,8425.34,8564.27,8423.25,8513.25,0.0
2025-08-06 12:00:00,SET:INSUR,8516.91,8561.41,8477.06,8477.06,0.0
2025-08-06 13:00:00,SET:INSUR,8517.36,8517.36,8517.36,8517.36,0.0
2025-08-06 14:00:00,SET:INSUR,8519.47,8560.56,8478.35,8524.43,0.0
2025-08-06 15:00:00,SET:INSUR,8484.14,8538.31,8479.51,8525.81,0.0
2025-08-06 16:00:00,SET:INSUR,8527.92,8563.46,8476.98,8563.46,0.0
2025-08-07 09:00:00,SET:INSUR,8619.83,8625.84,8619.83,8625.84,0.0
2025-08-07 10:00:00,SET:INSUR,8619.83,8619.83,8524.09,8538.75,0.0
2025-08-07 11:00:00,SET:INSUR,8532.74,8574.22,8486.53,8572.13,0.0
2025-08-07 12:00:00,SET:INSUR,8563.77,8573.7,8523.47,8573.7,0.0
2025-08-07 13:00:00,SET:INSUR,8565.69,8565.69,8565.69,8565.69,0.0
2025-08-07 14:00:00,SET:INSUR,8563.58,8567.5,8474.87,8480.28,0.0
2025-08-07 15:00:00,SET:INSUR,8482.37,8523.26,8458.05,8464.06,0.0
2025-08-07 16:00:00,SET:INSUR,8466.18,8511.01,8423.53,8475.34,0.0
2025-08-08 09:00:00,SET:INSUR,8442.97,8493.17,8442.97,8493.17,0.0
2025-08-08 10:00:00,SET:INSUR,8531.37,8602.18,8476.63,8589.11,0.0
2025-08-08 11:00:00,SET:INSUR,8554.82,8605.29,8509.21,8557.6,0.0
