datetime,symbol,open,high,low,close,volume
2025-06-10 13:00:00,SET:PAPER,2194.24,2194.24,2194.24,2194.24,0.0
2025-06-10 15:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-10 16:00:00,SET:PAPER,2194.24,2194.24,2194.24,2194.24,0.0
2025-06-11 09:00:00,SET:PAPER,2194.24,2194.24,2194.24,2194.24,0.0
2025-06-11 10:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-11 11:00:00,SET:PAPER,2222.37,2222.37,2208.31,2222.37,0.0
2025-06-11 13:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-11 14:00:00,SET:PAPER,2222.37,2222.37,2222.37,2222.37,0.0
2025-06-11 16:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-12 09:00:00,SET:PAPER,2222.37,2222.37,2222.37,2222.37,0.0
2025-06-12 10:00:00,SET:PAPER,2194.24,2222.37,2194.24,2222.37,0.0
2025-06-12 11:00:00,SET:PAPER,2194.24,2236.44,2194.24,2236.44,0.0
2025-06-12 12:00:00,SET:PAPER,2222.37,2222.37,2222.37,2222.37,0.0
2025-06-12 13:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-12 14:00:00,SET:PAPER,2194.24,2208.31,2194.24,2208.31,0.0
2025-06-12 15:00:00,SET:PAPER,2194.24,2208.31,2194.24,2194.24,0.0
2025-06-12 16:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-13 09:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-13 11:00:00,SET:PAPER,2208.31,2208.31,2180.18,2194.24,0.0
2025-06-13 14:00:00,SET:PAPER,2208.31,2208.31,2180.18,2180.18,0.0
2025-06-13 15:00:00,SET:PAPER,2194.24,2208.31,2180.18,2208.31,0.0
2025-06-13 16:00:00,SET:PAPER,2194.24,2194.24,2194.24,2194.24,0.0
2025-06-16 09:00:00,SET:PAPER,2208.31,2208.31,2208.31,2208.31,0.0
2025-06-16 10:00:00,SET:PAPER,2194.24,2194.24,2095.78,2109.85,0.0
2025-06-16 11:00:00,SET:PAPER,2123.91,2152.05,2095.78,2137.98,0.0
2025-06-16 12:00:00,SET:PAPER,2152.05,2166.11,2152.05,2166.11,0.0
2025-06-16 14:00:00,SET:PAPER,2152.05,2166.11,2152.05,2166.11,0.0
2025-06-16 15:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-16 16:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-17 09:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-17 10:00:00,SET:PAPER,2166.11,2166.11,2166.11,2166.11,0.0
2025-06-17 11:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-17 12:00:00,SET:PAPER,2166.11,2180.18,2166.11,2180.18,0.0
2025-06-17 14:00:00,SET:PAPER,2166.11,2180.18,2166.11,2180.18,0.0
2025-06-17 15:00:00,SET:PAPER,2166.11,2166.11,2166.11,2166.11,0.0
2025-06-18 09:00:00,SET:PAPER,2166.11,2166.11,2166.11,2166.11,0.0
2025-06-18 10:00:00,SET:PAPER,2194.24,2194.24,2180.18,2180.18,0.0
2025-06-18 11:00:00,SET:PAPER,2166.11,2194.24,2166.11,2194.24,0.0
2025-06-18 13:00:00,SET:PAPER,2180.18,2180.18,2180.18,2180.18,0.0
2025-06-18 14:00:00,SET:PAPER,2166.11,2166.11,2166.11,2166.11,0.0
2025-06-18 15:00:00,SET:PAPER,2152.05,2166.11,2152.05,2152.05,0.0
2025-06-18 16:00:00,SET:PAPER,2137.98,2152.05,2123.91,2152.05,0.0
2025-06-19 09:00:00,SET:PAPER,2137.98,2137.98,2137.98,2137.98,0.0
2025-06-19 10:00:00,SET:PAPER,2152.05,2166.11,2137.98,2152.05,0.0
2025-06-19 11:00:00,SET:PAPER,2166.11,2166.11,2152.05,2166.11,0.0
2025-06-19 12:00:00,SET:PAPER,2152.05,2180.18,2152.05,2152.05,0.0
2025-06-19 14:00:00,SET:PAPER,2137.98,2166.11,2137.98,2152.05,0.0
2025-06-19 15:00:00,SET:PAPER,2180.18,2180.18,2137.98,2137.98,0.0
2025-06-19 16:00:00,SET:PAPER,2152.05,2152.05,2137.98,2137.98,0.0
2025-06-20 09:00:00,SET:PAPER,2137.98,2137.98,2137.98,2137.98,0.0
2025-06-20 10:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-20 12:00:00,SET:PAPER,2166.11,2166.11,2137.98,2166.11,0.0
2025-06-20 13:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-20 15:00:00,SET:PAPER,2137.98,2137.98,2137.98,2137.98,0.0
2025-06-20 16:00:00,SET:PAPER,2152.05,2166.11,2137.98,2137.98,0.0
2025-06-23 09:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-23 10:00:00,SET:PAPER,2137.98,2152.05,2137.98,2152.05,0.0
2025-06-23 11:00:00,SET:PAPER,2137.98,2137.98,2137.98,2137.98,0.0
2025-06-23 14:00:00,SET:PAPER,2123.91,2137.98,2123.91,2137.98,0.0
2025-06-23 15:00:00,SET:PAPER,2152.05,2152.05,2123.91,2123.91,0.0
2025-06-24 09:00:00,SET:PAPER,2123.91,2123.91,2123.91,2123.91,0.0
2025-06-24 10:00:00,SET:PAPER,2137.98,2166.11,2137.98,2166.11,0.0
2025-06-24 11:00:00,SET:PAPER,2137.98,2152.05,2137.98,2152.05,0.0
2025-06-24 14:00:00,SET:PAPER,2166.11,2166.11,2152.05,2152.05,0.0
2025-06-24 15:00:00,SET:PAPER,2166.11,2166.11,2137.98,2137.98,0.0
2025-06-24 16:00:00,SET:PAPER,2152.05,2152.05,2137.98,2137.98,0.0
2025-06-25 09:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-25 10:00:00,SET:PAPER,2166.11,2166.11,2152.05,2152.05,0.0
2025-06-25 11:00:00,SET:PAPER,2166.11,2166.11,2166.11,2166.11,0.0
2025-06-25 13:00:00,SET:PAPER,2152.05,2152.05,2152.05,2152.05,0.0
2025-06-25 14:00:00,SET:PAPER,2166.11,2166.11,2137.98,2152.05,0.0
