datetime,symbol,open,high,low,close,volume
2025-08-01 15:00:00,SET:PROP,149.77,149.98,148.12,148.33,0.0
2025-08-01 16:00:00,SET:PROP,148.44,148.44,147.14,147.14,0.0
2025-08-04 09:00:00,SET:PROP,147.89,148.11,147.73,147.75,0.0
2025-08-04 10:00:00,SET:PROP,147.99,147.99,146.1,147.14,0.0
2025-08-04 11:00:00,SET:PROP,147.37,147.75,147.05,147.23,0.0
2025-08-04 12:00:00,SET:PROP,147.19,147.74,147.19,147.29,0.0
2025-08-04 13:00:00,SET:PROP,147.77,147.91,147.73,147.84,0.0
2025-08-04 14:00:00,SET:PROP,147.93,148.71,147.91,148.24,0.0
2025-08-04 15:00:00,SET:PROP,148.33,148.39,147.77,148.03,0.0
2025-08-04 16:00:00,SET:PROP,148.09,148.29,147.51,147.51,0.0
2025-08-05 09:00:00,SET:PROP,148.22,148.43,148.22,148.4,0.0
2025-08-05 10:00:00,SET:PROP,148.63,149.08,147.72,149.08,0.0
2025-08-05 11:00:00,SET:PROP,148.88,149.83,148.62,149.29,0.0
2025-08-05 12:00:00,SET:PROP,149.36,149.93,149.0,149.19,0.0
2025-08-05 13:00:00,SET:PROP,149.26,149.43,149.26,149.41,0.0
2025-08-05 14:00:00,SET:PROP,149.39,150.4,149.07,149.07,0.0
2025-08-05 15:00:00,SET:PROP,149.13,150.05,149.06,149.7,0.0
2025-08-05 16:00:00,SET:PROP,149.92,150.02,149.42,149.57,0.0
2025-08-06 09:00:00,SET:PROP,149.8,149.8,149.57,149.57,0.0
2025-08-06 10:00:00,SET:PROP,149.68,151.16,149.46,150.33,0.0
2025-08-06 11:00:00,SET:PROP,150.44,151.63,150.25,151.61,0.0
2025-08-06 12:00:00,SET:PROP,151.63,152.02,151.25,151.31,0.0
2025-08-06 13:00:00,SET:PROP,151.39,151.39,151.36,151.37,0.0
2025-08-06 14:00:00,SET:PROP,151.36,152.17,151.29,151.97,0.0
2025-08-06 15:00:00,SET:PROP,152.1,152.57,151.42,152.31,0.0
2025-08-06 16:00:00,SET:PROP,152.41,153.12,152.28,152.73,0.0
2025-08-07 09:00:00,SET:PROP,152.96,153.31,152.96,153.31,0.0
2025-08-07 10:00:00,SET:PROP,153.56,155.74,153.01,155.7,0.0
2025-08-07 11:00:00,SET:PROP,155.48,155.94,154.56,155.06,0.0
2025-08-07 12:00:00,SET:PROP,155.04,155.31,154.61,154.9,0.0
2025-08-07 13:00:00,SET:PROP,154.84,154.96,154.84,154.96,0.0
2025-08-07 14:00:00,SET:PROP,155.13,155.58,153.56,153.94,0.0
2025-08-07 15:00:00,SET:PROP,153.96,154.18,153.12,153.2,0.0
2025-08-07 16:00:00,SET:PROP,153.12,153.47,152.66,153.47,0.0
2025-08-08 09:00:00,SET:PROP,152.59,153.14,152.33,153.14,0.0
2025-08-08 10:00:00,SET:PROP,153.06,153.2,151.27,151.84,0.0
2025-08-08 11:00:00,SET:PROP,151.6,152.48,151.48,152.17,0.0
2025-08-08 12:00:00,SET:PROP,152.24,152.3,151.61,151.91,0.0
2025-08-08 13:00:00,SET:PROP,151.68,151.68,151.58,151.58,0.0
2025-08-08 14:00:00,SET:PROP,151.48,151.54,150.82,151.19,0.0
2025-08-08 15:00:00,SET:PROP,150.95,151.74,150.52,151.32,0.0
2025-08-08 16:00:00,SET:PROP,151.27,151.79,150.8,151.58,0.0
2025-08-13 09:00:00,SET:PROP,153.36,153.36,152.71,152.97,0.0
2025-08-13 10:00:00,SET:PROP,152.94,153.25,151.74,152.1,0.0
2025-08-13 11:00:00,SET:PROP,152.02,153.62,151.94,153.62,0.0
2025-08-13 12:00:00,SET:PROP,153.63,153.81,153.26,153.39,0.0
2025-08-13 13:00:00,SET:PROP,153.86,153.91,153.55,153.55,0.0
2025-08-13 14:00:00,SET:PROP,153.45,154.13,152.91,153.28,0.0
2025-08-13 15:00:00,SET:PROP,153.56,153.77,152.85,152.86,0.0
2025-08-13 16:00:00,SET:PROP,153.11,153.4,152.67,153.25,0.0
2025-08-14 09:00:00,SET:PROP,153.58,153.64,153.46,153.5,0.0
2025-08-14 10:00:00,SET:PROP,153.65,154.71,153.2,153.2,0.0
2025-08-14 11:00:00,SET:PROP,153.14,153.6,152.93,153.1,0.0
2025-08-14 12:00:00,SET:PROP,153.15,153.69,152.91,153.38,0.0
2025-08-14 13:00:00,SET:PROP,153.26,153.39,153.24,153.39,0.0
2025-08-14 14:00:00,SET:PROP,153.44,155.67,153.28,155.47,0.0
2025-08-14 15:00:00,SET:PROP,155.62,156.15,155.24,155.4,0.0
2025-08-14 16:00:00,SET:PROP,155.57,155.87,155.24,155.74,0.0
2025-08-15 09:00:00,SET:PROP,155.84,155.9,155.36,155.6,0.0
2025-08-15 10:00:00,SET:PROP,155.64,155.64,153.85,154.86,0.0
2025-08-15 11:00:00,SET:PROP,154.77,155.62,154.45,154.58,0.0
2025-08-15 12:00:00,SET:PROP,154.63,154.93,154.44,154.92,0.0
2025-08-15 13:00:00,SET:PROP,154.62,154.62,154.62,154.62,0.0
2025-08-15 14:00:00,SET:PROP,154.72,154.97,154.14,154.24,0.0
2025-08-15 15:00:00,SET:PROP,154.23,155.6,154.15,155.52,0.0
2025-08-15 16:00:00,SET:PROP,155.48,156.1,155.25,155.91,0.0
2025-08-18 09:00:00,SET:PROP,156.26,156.26,155.36,155.36,0.0
2025-08-18 10:00:00,SET:PROP,155.32,155.82,154.08,155.03,0.0
2025-08-18 11:00:00,SET:PROP,155.17,155.43,154.63,154.93,0.0
2025-08-18 12:00:00,SET:PROP,154.99,155.26,154.49,154.79,0.0
2025-08-18 13:00:00,SET:PROP,154.64,154.94,154.63,154.94,0.0
2025-08-18 14:00:00,SET:PROP,154.8,154.8,153.49,153.72,0.0
2025-08-18 15:00:00,SET:PROP,153.59,153.86,153.01,153.11,0.0
2025-08-18 16:00:00,SET:PROP,153.22,153.48,152.79,153.07,0.0
2025-08-19 09:00:00,SET:PROP,152.69,152.69,152.26,152.26,0.0
2025-08-19 10:00:00,SET:PROP,152.41,153.74,152.23,153.4,0.0
2025-08-19 11:00:00,SET:PROP,153.38,154.08,153.07,153.53,0.0
2025-08-19 12:00:00,SET:PROP,153.46,154.32,153.3,154.23,0.0
2025-08-19 13:00:00,SET:PROP,154.19,154.19,154.12,154.12,0.0
2025-08-19 14:00:00,SET:PROP,154.01,154.15,152.95,153.26,0.0
2025-08-19 15:00:00,SET:PROP,153.33,153.63,152.66,153.17,0.0
2025-08-19 16:00:00,SET:PROP,153.14,153.25,152.21,152.21,0.0
2025-08-20 09:00:00,SET:PROP,152.14,152.98,152.14,152.87,0.0
2025-08-20 10:00:00,SET:PROP,152.92,154.39,152.87,153.49,0.0
2025-08-20 11:00:00,SET:PROP,153.78,153.88,153.0,153.61,0.0
2025-08-20 12:00:00,SET:PROP,153.65,153.95,153.05,153.31,0.0
2025-08-20 13:00:00,SET:PROP,153.24,153.36,153.24,153.36,0.0
2025-08-20 14:00:00,SET:PROP,153.31,154.43,153.31,154.08,0.0
2025-08-20 15:00:00,SET:PROP,154.21,155.92,154.12,155.92,0.0
2025-08-20 16:00:00,SET:PROP,155.53,156.02,155.22,155.64,0.0
2025-08-21 09:00:00,SET:PROP,156.41,156.42,155.85,155.9,0.0
2025-08-21 10:00:00,SET:PROP,155.85,156.13,154.26,154.53,0.0
2025-08-21 11:00:00,SET:PROP,154.47,155.34,154.47,154.69,0.0
2025-08-21 12:00:00,SET:PROP,154.77,154.92,154.29,154.3,0.0
2025-08-21 13:00:00,SET:PROP,154.89,154.92,154.86,154.88,0.0
2025-08-21 14:00:00,SET:PROP,154.71,155.65,154.3,155.5,0.0
2025-08-21 15:00:00,SET:PROP,155.51,155.57,154.82,155.14,0.0
2025-08-21 16:00:00,SET:PROP,154.88,155.31,154.62,155.06,0.0
2025-08-22 09:00:00,SET:PROP,154.94,154.94,154.59,154.79,0.0
2025-08-22 10:00:00,SET:PROP,154.85,155.48,154.66,155.23,0.0
2025-08-22 11:00:00,SET:PROP,155.22,155.6,155.09,155.21,0.0
2025-08-22 12:00:00,SET:PROP,155.27,155.53,155.16,155.33,0.0
2025-08-22 13:00:00,SET:PROP,155.48,155.53,155.28,155.31,0.0
2025-08-22 14:00:00,SET:PROP,155.27,155.66,155.07,155.16,0.0
2025-08-22 15:00:00,SET:PROP,155.17,155.28,154.64,155.18,0.0
2025-08-22 16:00:00,SET:PROP,155.32,155.32,154.49,154.74,0.0
2025-08-25 09:00:00,SET:PROP,156.3,156.3,156.3,156.3,0.0
2025-08-25 10:00:00,SET:PROP,156.2,157.13,155.65,156.58,0.0
2025-08-25 11:00:00,SET:PROP,156.6,157.27,156.48,156.83,0.0
2025-08-25 12:00:00,SET:PROP,156.69,157.27,156.69,157.01,0.0
2025-08-25 13:00:00,SET:PROP,157.35,157.35,157.23,157.23,0.0
2025-08-25 14:00:00,SET:PROP,157.33,157.63,156.96,157.34,0.0
2025-08-25 15:00:00,SET:PROP,157.2,157.6,156.84,157.29,0.0
2025-08-25 16:00:00,SET:PROP,157.15,157.52,156.92,157.28,0.0
2025-08-26 09:00:00,SET:PROP,155.89,156.05,155.79,156.03,0.0
2025-08-26 10:00:00,SET:PROP,156.14,156.43,155.56,155.76,0.0
2025-08-26 11:00:00,SET:PROP,155.77,156.42,155.09,155.8,0.0
2025-08-26 12:00:00,SET:PROP,155.82,155.85,155.31,155.65,0.0
2025-08-26 13:00:00,SET:PROP,155.54,155.55,155.54,155.54,0.0
2025-08-26 14:00:00,SET:PROP,155.53,155.83,154.87,154.99,0.0
2025-08-26 15:00:00,SET:PROP,155.04,155.71,154.65,154.73,0.0
2025-08-26 16:00:00,SET:PROP,154.65,155.01,154.43,154.69,0.0
2025-08-27 09:00:00,SET:PROP,154.66,155.0,154.66,155.0,0.0
2025-08-27 10:00:00,SET:PROP,154.9,155.84,154.61,155.14,0.0
2025-08-27 11:00:00,SET:PROP,155.11,155.89,154.91,155.42,0.0
2025-08-27 12:00:00,SET:PROP,155.38,155.96,155.3,155.73,0.0
2025-08-27 14:00:00,SET:PROP,155.79,155.9,154.75,154.97,0.0
